clusterid,startdate,tweetcount,anger,anticipation,disgust,fear,joy,sadness,surprise,trust
31,2017-09-24 18:24:36,30,0.7543400072150072,1.1699093915343914,0.5264583333333334,0.6654880952380953,2.4862621091871095,0.48150595238095234,0.756295105820106,3.126093398268398
32,2017-09-27 02:17:15,25,0.4638839826839828,1.9169742857142855,0.19058636363636364,1.0001530303030304,2.187879668109668,0.944110173160173,1.7611254978354978,3.104699148629149
33,2017-09-30 01:24:10,21,0.6571496598639457,1.202173469387755,0.06684807256235828,0.6952343159486016,2.143422902494331,0.8454943310657597,1.7868068783068782,2.92797052154195
34,2017-09-30 20:37:10,21,0.4344285714285714,0.9861507936507936,0.03676190476190476,0.507095238095238,3.1820396825396826,1.1303730158730159,1.8173690476190476,3.648129629629629
35,2017-10-04 00:27:11,38,0.8259154135338346,1.2589156413761677,0.3383458646616541,0.6316021303258146,2.205047077922077,0.744296052631579,1.2563289473684212,3.168144698868383
36,2017-10-08 20:51:57,14,0.6061547619047618,0.37653826530612244,0.08499999999999999,0.5021071428571429,1.9018418367346939,1.3386975365903937,1.1202295918367347,2.776567228406514
37,2017-10-10 23:29:47,13,1.0955934065934065,1.6587316849816849,0.9963553113553113,1.1607216117216117,1.218040293040293,1.092095238095238,0.48994871794871797,2.3799056776556773
38,2017-10-12 00:40:57,16,0.276015625,1.5251785714285715,0.4317447916666666,1.240752976190476,1.7838541666666665,0.7615104166666666,0.8826458333333334,2.8323809523809524
39,2017-10-13 16:30:28,14,0.4608928571428571,1.5825227272727271,0.35517857142857145,1.4095714285714287,2.4124943826015253,0.2788095238095238,1.2144586683158114,4.458050350443208
40,2017-10-14 21:27:22,53,0.9553597634022164,1.2054122491764,0.421429469901168,0.8829208595387843,2.0855698562443843,1.519474917640012,0.853124213836478,2.714737870619946
41,2017-10-21 13:02:14,20,0.8517496392496392,0.8471198412698412,0.3534242424242425,1.0489063852813854,1.016649981962482,1.4027352813852816,0.9342283549783549,2.607863113275613
42,2017-10-24 14:20:46,12,0.7555833333333334,1.2045833333333333,0.56625,0.5135833333333334,2.503173611111111,0.3974444444444445,1.2894513888888888,3.7179513888888884
43,2017-10-25 19:56:39,11,0.8233441558441558,0.10883116883116885,1.1937878787878786,1.1795021645021644,0.7780357142857143,1.6751839826839827,0.40230519480519483,2.7477813852813853
44,2017-10-27 10:59:56,10,0.6314642857142857,1.5554857142857141,0.3732142857142857,0.46941428571428573,3.3186726190476192,0.5233392857142858,2.3495892857142855,2.697309523809524
45,2017-10-27 23:33:14,25,1.7130857753357756,1.1519953113553112,1.134740476190476,1.9764368376068375,1.7061368498168499,1.3019157142857145,0.9220206593406595,2.255862393162393
46,2017-10-31 16:08:36,22,0.9339890299094844,1.7730059523809523,0.43356370523415977,1.286650826446281,1.423181818181818,1.3034100255804801,0.3317959956709956,2.323159090909091
47,2017-11-02 02:30:43,17,1.1395385154061624,2.0186428571428574,0.7440903361344539,1.2598676470588235,1.8019621848739498,1.3526204481792716,0.9126974789915967,1.884077030812325
48,2017-11-03 11:55:29,18,0.7168258377425043,1.1374303350970019,0.5842222222222223,0.7832824074074075,2.8688664021164025,1.1174490740740743,2.1167671957671956,4.0925588624338625
49,2017-11-05 20:06:34,63,0.7633016044801759,1.2557386806315378,0.5157620421906137,0.703121060597251,2.492345048690286,1.209082422868137,1.5236896498563162,3.2921631886631886
50,2017-11-15 10:25:48,24,0.9211347853535354,2.0660917658730162,0.5847971530784032,0.9478609758297258,2.669618265993266,1.0118589917027416,0.7174191468253969,2.197813852813853
51,2017-11-18 13:31:47,18,0.7974982563732564,1.875161876703543,0.4538247354497355,0.779864217572551,1.9870776414943083,0.8996872695206029,1.2462865159531828,2.659009179092513
52,2017-11-22 21:14:41,24,0.7837131601377925,2.145050458630422,0.46850595414933655,1.6450503131808276,1.6737285318167672,1.2124039121961918,0.9374311833319187,1.7462510902088109
53,2017-11-27 14:04:51,57,0.8004475957795575,1.3245393227501951,0.5977738670639313,1.3456443514534397,2.1932179955889834,0.7543841388403266,1.2182264187797427,2.7922101627544023
54,2017-12-03 01:50:15,23,0.8017085104792906,1.5141402573343108,0.324096514099711,0.8371586161777976,1.0470580919151893,0.7735777610425947,0.7351566135981097,2.971977384650019
55,2017-12-07 12:49:16,45,1.171651408540624,1.7762981718717015,0.5520785559393402,1.134085284613716,2.2628439702635785,1.000770707215805,1.2085030251520448,3.2294978572262885
56,2017-12-14 21:20:51,35,1.0879810372633902,1.4856032781877317,0.599291179502104,0.8654441170407557,2.841770690187497,1.1951349105609608,1.1247855430284002,3.247090072299315
57,2017-12-20 18:09:44,39,1.0011248289166843,1.5944495585199026,0.7899519771748277,0.9768614167381137,1.7574173947573861,1.4311365971610972,0.7330031282819743,2.3102585000282367
58,2017-12-28 22:17:36,16,1.1436348729395605,1.906044471153846,0.6702873168498168,0.958136446886447,1.6318161057692306,0.8479981971153846,0.5342968750000001,2.9764987408424903
59,2017-12-31 04:46:21,9,4.7275873015873024,12.767071428571429,3.449587301587302,4.355015873015873,30.171226190476197,3.7743492063492066,19.537484126984126,34.453559523809524
