clusterid,startdate,tweetcount,anger,anticipation,disgust,fear,joy,sadness,surprise,trust
31,2017-09-24 18:24:36,30,0.023395193410745054,0.023395193410745054,0.023395193410745054,0.023395193410745054,4.44508674804156,0.023395193410745054,0.023395193410745054,5.380894484471363
32,2017-09-27 02:17:15,25,0.016914345248643495,2.537151787296524,0.016914345248643495,0.016914345248643495,2.8754386922693937,0.016914345248643495,2.537151787296524,3.5520125022151334
33,2017-09-30 01:24:10,21,0.027533600403124213,0.027533600403124213,0.027533600403124213,0.027533600403124213,3.5793680524061475,0.027533600403124213,2.753360040312421,3.8547040564373893
34,2017-09-30 20:37:10,21,0.026387298614826703,0.026387298614826703,0.026387298614826703,0.026387298614826703,3.9580947922240055,0.026387298614826703,2.902602847630938,4.749713750668807
35,2017-10-04 00:27:11,38,0.019099992356571303,0.019099992356571303,0.019099992356571303,0.019099992356571303,4.3929982420114,0.019099992356571303,0.019099992356571303,5.920997630537104
36,2017-10-08 20:51:57,14,0.030551355661881975,0.030551355661881975,0.030551355661881975,0.030551355661881975,2.7496220095693777,2.444108452950558,0.030551355661881975,3.360649122807017
37,2017-10-10 23:29:47,13,2.147104668381264,1.9085374830055677,0.023856718537569595,2.147104668381264,0.023856718537569595,1.9085374830055677,0.023856718537569595,1.9085374830055677
38,2017-10-12 00:40:57,16,0.047252831715210365,4.252754854368932,0.047252831715210365,0.047252831715210365,0.047252831715210365,0.047252831715210365,0.047252831715210365,5.197811488673141
39,2017-10-13 16:30:28,14,0.05908727431837696,0.05908727431837696,0.05908727431837696,0.05908727431837696,5.3178546886539255,0.05908727431837696,0.05908727431837696,6.499600175021465
40,2017-10-14 21:27:22,53,0.015068030028837663,0.015068030028837663,0.015068030028837663,0.015068030028837663,4.219048408074546,0.015068030028837663,0.015068030028837663,6.328572612111818
41,2017-10-21 13:02:14,20,0.029616590979826277,0.029616590979826277,0.029616590979826277,0.029616590979826277,0.029616590979826277,4.146322737175678,0.029616590979826277,4.738654556772204
42,2017-10-24 14:20:46,12,0.10231795171339565,0.10231795171339565,0.10231795171339565,0.10231795171339565,0.10231795171339565,0.10231795171339565,0.10231795171339565,10.231795171339563
43,2017-10-25 19:56:39,11,0.06101898387001127,0.06101898387001127,0.06101898387001127,0.06101898387001127,0.06101898387001127,3.661139032200676,0.06101898387001127,4.881518709600901
44,2017-10-27 10:59:56,10,0.08163348825831704,0.08163348825831704,0.08163348825831704,0.08163348825831704,5.714344178082192,0.08163348825831704,0.08163348825831704,5.714344178082192
45,2017-10-27 23:33:14,25,4.446393511625769,0.026155255950739816,0.026155255950739816,3.9232883926109725,0.026155255950739816,0.026155255950739816,0.026155255950739816,3.6617358331035748
46,2017-10-31 16:08:36,22,2.3016937504706214,0.0177053365420817,0.0177053365420817,2.655800481312255,0.0177053365420817,2.1246403850498043,0.0177053365420817,2.655800481312255
47,2017-11-02 02:30:43,17,0.051451372678701104,0.051451372678701104,0.051451372678701104,0.051451372678701104,0.051451372678701104,5.145137267870111,0.051451372678701104,5.659650994657122
48,2017-11-03 11:55:29,18,0.03157035843967217,0.03157035843967217,0.03157035843967217,0.03157035843967217,4.735553765950825,0.03157035843967217,3.472739428363939,5.051257350347547
49,2017-11-05 20:06:34,63,0.01123824445313337,0.01123824445313337,0.01123824445313337,0.01123824445313337,5.394357337504018,0.01123824445313337,0.01123824445313337,6.293416893754688
50,2017-11-15 10:25:48,24,0.02245776755044432,3.817820483575534,0.02245776755044432,0.02245776755044432,3.817820483575534,0.02245776755044432,0.02245776755044432,3.368665132566648
51,2017-11-18 13:31:47,18,0.023512988334416906,3.291818366818367,0.023512988334416906,0.023512988334416906,3.291818366818367,0.023512988334416906,0.023512988334416906,3.9972080168508737
52,2017-11-22 21:14:41,24,0.015291260235809892,2.7524268424457805,0.015291260235809892,2.599514240087682,2.599514240087682,0.015291260235809892,0.015291260235809892,2.599514240087682
53,2017-11-27 14:04:51,57,0.02218600372839151,0.02218600372839151,0.02218600372839151,0.02218600372839151,0.02218600372839151,0.02218600372839151,0.02218600372839151,10.871141826911838
54,2017-12-03 01:50:15,23,0.023949132311960164,4.071352493033228,0.023949132311960164,0.023949132311960164,0.023949132311960164,0.023949132311960164,0.023949132311960164,4.789826462392032
55,2017-12-07 12:49:16,45,0.012034857542266438,3.6104572626799314,0.012034857542266438,0.012034857542266438,3.730805838102596,0.012034857542266438,0.012034857542266438,4.93429159232924
56,2017-12-14 21:20:51,35,0.014225258089223035,3.414061941413528,0.014225258089223035,0.014225258089223035,4.552082588551371,0.014225258089223035,0.014225258089223035,4.4098300076591395
57,2017-12-20 18:09:44,39,0.03342020000497862,0.03342020000497862,0.03342020000497862,0.03342020000497862,0.03342020000497862,0.03342020000497862,0.03342020000497862,10.360262001543372
58,2017-12-28 22:17:36,16,2.6407705511279143,0.026407705511279144,0.026407705511279144,2.3766934960151227,2.3766934960151227,0.026407705511279144,0.026407705511279144,3.1689246613534974
59,2017-12-31 04:46:21,9,0.4621872691933917,0.4621872691933917,0.4621872691933917,0.4621872691933917,36.974981535471336,0.4621872691933917,36.974981535471336,36.974981535471336
